Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T033_001,SE_T033_002,SE_T033_003,SE_T033_004,SE_T033_005,SE_T033_006,SE_T033_007
"295101271002","15000US295101271002","Block Group 2, Census Tract 1271, St. Louis city, Missouri","Block Group 2, Census Tract 1271, St. Louis city, Missouri","mo","150","00","ACSSF","0010216",,,,,"29","510",,,,"127100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,307,0,307,228,79,303
"295101271003","15000US295101271003","Block Group 3, Census Tract 1271, St. Louis city, Missouri","Block Group 3, Census Tract 1271, St. Louis city, Missouri","mo","150","00","ACSSF","0010217",,,,,"29","510",,,,"127100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,234,0,234,201,33,417
"295101272001","15000US295101272001","Block Group 1, Census Tract 1272, St. Louis city, Missouri","Block Group 1, Census Tract 1272, St. Louis city, Missouri","mo","150","00","ACSSF","0010218",,,,,"29","510",,,,"127200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,501,0,501,462,39,504
"295101272002","15000US295101272002","Block Group 2, Census Tract 1272, St. Louis city, Missouri","Block Group 2, Census Tract 1272, St. Louis city, Missouri","mo","150","00","ACSSF","0010219",,,,,"29","510",,,,"127200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938,829,0,829,829,0,109
"295101272003","15000US295101272003","Block Group 3, Census Tract 1272, St. Louis city, Missouri","Block Group 3, Census Tract 1272, St. Louis city, Missouri","mo","150","00","ACSSF","0010220",,,,,"29","510",,,,"127200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,801,0,801,787,14,471
"295101272004","15000US295101272004","Block Group 4, Census Tract 1272, St. Louis city, Missouri","Block Group 4, Census Tract 1272, St. Louis city, Missouri","mo","150","00","ACSSF","0010221",,,,,"29","510",,,,"127200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,466,0,466,446,20,82
"295101273001","15000US295101273001","Block Group 1, Census Tract 1273, St. Louis city, Missouri","Block Group 1, Census Tract 1273, St. Louis city, Missouri","mo","150","00","ACSSF","0010222",,,,,"29","510",,,,"127300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,522,0,522,394,128,223
"295101273002","15000US295101273002","Block Group 2, Census Tract 1273, St. Louis city, Missouri","Block Group 2, Census Tract 1273, St. Louis city, Missouri","mo","150","00","ACSSF","0010223",,,,,"29","510",,,,"127300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,392,0,392,385,7,143
"295101273003","15000US295101273003","Block Group 3, Census Tract 1273, St. Louis city, Missouri","Block Group 3, Census Tract 1273, St. Louis city, Missouri","mo","150","00","ACSSF","0010224",,,,,"29","510",,,,"127300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,175,0,175,171,4,327
"295101273004","15000US295101273004","Block Group 4, Census Tract 1273, St. Louis city, Missouri","Block Group 4, Census Tract 1273, St. Louis city, Missouri","mo","150","00","ACSSF","0010225",,,,,"29","510",,,,"127300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,673,0,673,595,78,404
"295101274001","15000US295101274001","Block Group 1, Census Tract 1274, St. Louis city, Missouri","Block Group 1, Census Tract 1274, St. Louis city, Missouri","mo","150","00","ACSSF","0010226",,,,,"29","510",,,,"127400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,551,0,551,433,118,334
"295101274002","15000US295101274002","Block Group 2, Census Tract 1274, St. Louis city, Missouri","Block Group 2, Census Tract 1274, St. Louis city, Missouri","mo","150","00","ACSSF","0010227",,,,,"29","510",,,,"127400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,936,0,936,696,240,441
"295101274003","15000US295101274003","Block Group 3, Census Tract 1274, St. Louis city, Missouri","Block Group 3, Census Tract 1274, St. Louis city, Missouri","mo","150","00","ACSSF","0010228",,,,,"29","510",,,,"127400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656,1167,0,1167,1020,147,489
"295101275001","15000US295101275001","Block Group 1, Census Tract 1275, St. Louis city, Missouri","Block Group 1, Census Tract 1275, St. Louis city, Missouri","mo","150","00","ACSSF","0010229",,,,,"29","510",,,,"127500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,296,0,296,227,69,480
"295101275002","15000US295101275002","Block Group 2, Census Tract 1275, St. Louis city, Missouri","Block Group 2, Census Tract 1275, St. Louis city, Missouri","mo","150","00","ACSSF","0010230",,,,,"29","510",,,,"127500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153,999,0,999,909,90,154
"295101276001","15000US295101276001","Block Group 1, Census Tract 1276, St. Louis city, Missouri","Block Group 1, Census Tract 1276, St. Louis city, Missouri","mo","150","00","ACSSF","0010231",,,,,"29","510",,,,"127600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,585,0,585,585,0,184
"295101276002","15000US295101276002","Block Group 2, Census Tract 1276, St. Louis city, Missouri","Block Group 2, Census Tract 1276, St. Louis city, Missouri","mo","150","00","ACSSF","0010232",,,,,"29","510",,,,"127600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,838,0,838,794,44,175
"295101276003","15000US295101276003","Block Group 3, Census Tract 1276, St. Louis city, Missouri","Block Group 3, Census Tract 1276, St. Louis city, Missouri","mo","150","00","ACSSF","0010233",,,,,"29","510",,,,"127600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062,865,0,865,811,54,197
